id_ibge,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,Unnamed: 5
4316477,RS,43,16477,Salvador das Missões,2955,
4316501,RS,43,16501,Salvador do Sul,7184,
4316600,RS,43,16600,Sananduva,16770,
4316709,RS,43,16709,Santa Bárbara do Sul,8269,
4316733,RS,43,16733,Santa Cecília do Sul,1710,
4316758,RS,43,16758,Santa Clara do Sul,7079,
4316808,RS,43,16808,Santa Cruz do Sul,138270,
4316907,RS,43,16907,Santa Maria,282395,
4316956,RS,43,16956,Santa Maria do Herval,6486,
4316972,RS,43,16972,Santa Margarida do Sul,2661,
4317004,RS,43,17004,Santana da Boa Vista,7128,
4317103,RS,43,17103,Sant'Ana do Livramento,87329,
4317202,RS,43,17202,Santa Rosa,79488,
4317251,RS,43,17251,Santa Tereza,1529,
4317301,RS,43,17301,Santa Vitória do Palmar,31965,
4317400,RS,43,17400,Santiago,50336,
4317509,RS,43,17509,Santo Ângelo,79146,
4317558,RS,43,17558,Santo Antônio do Palma,2134,
4317608,RS,43,17608,Santo Antônio da Patrulha,44431,
4317707,RS,43,17707,Santo Antônio das Missões,10485,
4317756,RS,43,17756,Santo Antônio do Planalto,2138,
4317806,RS,43,17806,Santo Augusto,14196,
4317905,RS,43,17905,Santo Cristo,15667,
4317954,RS,43,17954,Santo Expedito do Sul,2395,
4318002,RS,43,18002,São Borja,61311,
4318051,RS,43,18051,São Domingos do Sul,2806,
4318101,RS,43,18101,São Francisco de Assis,17934,
4318200,RS,43,18200,São Francisco de Paula,22388,
4318309,RS,43,18309,São Gabriel,60090,
4318408,RS,43,18408,São Jerônimo,21412,
4318424,RS,43,18424,São João da Urtiga,4547,
4318432,RS,43,18432,São João do Polêsine,2708,
4318440,RS,43,18440,São Jorge,2976,
4318457,RS,43,18457,São José das Missões,2399,
4318465,RS,43,18465,São José do Herval,1931,
4318481,RS,43,18481,São José do Hortêncio,4555,
4318499,RS,43,18499,São José do Inhacorá,2466,
4318507,RS,43,18507,São José do Norte,26248,
4318606,RS,43,18606,São José do Ouro,6978,
4318614,RS,43,18614,São José do Sul,2443,
4318622,RS,43,18622,São José dos Ausentes,4295,
4318705,RS,43,18705,São Leopoldo,225737,
4318804,RS,43,18804,São Lourenço do Sul,43278,
4318903,RS,43,18903,São Luiz Gonzaga,35865,
4319000,RS,43,19000,São Marcos,21549,
4319109,RS,43,19109,São Martinho,5587,
4319125,RS,43,19125,São Martinho da Serra,2908,
4319158,RS,43,19158,São Miguel das Missões,7193,
4319208,RS,43,19208,São Nicolau,5243,
4319307,RS,43,19307,São Paulo das Missões,5943,
4319356,RS,43,19356,São Pedro da Serra,3618,
4319364,RS,43,19364,São Pedro das Missões,1790,
4319372,RS,43,19372,São Pedro do Butiá,3142,
4319406,RS,43,19406,São Pedro do Sul,15863,
4319505,RS,43,19505,São Sebastião do Caí,24898,
4319604,RS,43,19604,São Sepé,21551,
4319703,RS,43,19703,São Valentim,3320,
4319711,RS,43,19711,São Valentim do Sul,2255,
4319737,RS,43,19737,São Valério do Sul,2593,
4319752,RS,43,19752,São Vendelino,2309,
4319802,RS,43,19802,São Vicente do Sul,8257,
4319901,RS,43,19901,Sapiranga,77935,
4320008,RS,43,20008,Sapucaia do Sul,136572,
4320107,RS,43,20107,Sarandi,23374,
4320206,RS,43,20206,Seberi,12325,
4320230,RS,43,20230,Sede Nova,2750,
4320263,RS,43,20263,Segredo,6098,
4320305,RS,43,20305,Selbach,5222,
4320321,RS,43,20321,Senador Salgado Filho,2725,
4320354,RS,43,20354,Sentinela do Sul,5424,
4320404,RS,43,20404,Serafina Corrêa,17407,
4320453,RS,43,20453,Sério,2089,
4320503,RS,43,20503,Sertão,5630,
4320552,RS,43,20552,Sertão Santana,5989,
4320578,RS,43,20578,Sete de Setembro,1881,
4320602,RS,43,20602,Severiano de Almeida,3463,
4320651,RS,43,20651,Silveira Martins,2056,
4320677,RS,43,20677,Sinimbu,8685,
4320701,RS,43,20701,Sobradinho,14512,
4320800,RS,43,20800,Soledade,30939,
4320859,RS,43,20859,Tabaí,4569,
4320909,RS,43,20909,Tapejara,25256,
4321006,RS,43,21006,Tapera,10824,
4321105,RS,43,21105,Tapes,14920,
4321204,RS,43,21204,Taquara,54353,
4321303,RS,43,21303,Taquari,25963,
4321329,RS,43,21329,Taquaruçu do Sul,3192,
4321352,RS,43,21352,Tavares,5319,
4321402,RS,43,21402,Tenente Portela,14820,
4321436,RS,43,21436,Terra de Areia,10575,
4321451,RS,43,21451,Teutônia,34023,
4321469,RS,43,21469,Tio Hugo,3358,
4321477,RS,43,21477,Tiradentes do Sul,5188,
4321493,RS,43,21493,Toropi,2594,
4321501,RS,43,21501,Torres,43344,
4321600,RS,43,21600,Tramandaí,56430,
4321626,RS,43,21626,Travesseiro,2192,
4321634,RS,43,21634,Três Arroios,2636,
4321667,RS,43,21667,Três Cachoeiras,11224,
4321709,RS,43,21709,Três Coroas,24428,
4321808,RS,43,21808,Três de Maio,25466,
4321832,RS,43,21832,Três Forquilhas,2813,
4321857,RS,43,21857,Três Palmeiras,4829,
4321907,RS,43,21907,Três Passos,26304,
4321956,RS,43,21956,Trindade do Sul,7785,
4322004,RS,43,22004,Triunfo,28435,
4322103,RS,43,22103,Tucunduva,5646,
4322152,RS,43,22152,Tunas,3732,
4322186,RS,43,22186,Tupanci do Sul,1396,
4322202,RS,43,22202,Tupanciretã,20324,
4322251,RS,43,22251,Tupandi,5172,
4322301,RS,43,22301,Tuparendi,8535,
4322327,RS,43,22327,Turuçu,3488,
4322343,RS,43,22343,Ubiretama,2025,
4322350,RS,43,22350,União da Serra,1183,
4322376,RS,43,22376,Unistalda,2047,
4322400,RS,43,22400,Uruguaiana,120819,
4322509,RS,43,22509,Vacaria,66146,
4322525,RS,43,22525,Vale Verde,3213,
4322533,RS,43,22533,Vale do Sol,10069,
4322541,RS,43,22541,Vale Real,6223,
4322558,RS,43,22558,Vanini,2047,
4322608,RS,43,22608,Venâncio Aires,70842,
4322707,RS,43,22707,Vera Cruz,27670,
4322806,RS,43,22806,Veranópolis,24554,
4322855,RS,43,22855,Vespasiano Corrêa,1851,
4322905,RS,43,22905,Viadutos,4847,
4323002,RS,43,23002,Viamão,231996,
4323101,RS,43,23101,Vicente Dutra,4741,
4323200,RS,43,23200,Victor Graeff,2829,
4323309,RS,43,23309,Vila Flores,3741,
4323358,RS,43,23358,Vila Lângaro,2121,
4323408,RS,43,23408,Vila Maria,4515,
4323457,RS,43,23457,Vila Nova do Sul,3932,
4323507,RS,43,23507,Vista Alegre,2710,
4323606,RS,43,23606,Vista Alegre do Prata,1624,
4323705,RS,43,23705,Vista Gaúcha,2843,
4323754,RS,43,23754,Vitória das Missões,3316,
4323770,RS,43,23770,Westfália,3223,
4323804,RS,43,23804,Xangri-lá,16949,
5000203,MS,50,00203,Água Clara,17901,
5000252,MS,50,00252,Alcinópolis,4649,
5000609,MS,50,00609,Amambai,41751,
5000708,MS,50,00708,Anastácio,24781,
5000807,MS,50,00807,Anaurilândia,7688,
5000856,MS,50,00856,Angélica,11308,
5000906,MS,50,00906,Antônio João,9717,
5001003,MS,50,01003,Aparecida do Taboado,29826,
5001102,MS,50,01102,Aquidauana,48689,
5001243,MS,50,01243,Aral Moreira,11125,
5001508,MS,50,01508,Bandeirantes,8342,
5001904,MS,50,01904,Bataguassu,24222,
5002001,MS,50,02001,Batayporã,10947,
5002100,MS,50,02100,Bela Vista,21881,
5002159,MS,50,02159,Bodoquena,8887,
5002209,MS,50,02209,Bonito,25034,
5002308,MS,50,02308,Brasilândia,11833,
5002407,MS,50,02407,Caarapó,32748,
5002605,MS,50,02605,Camapuã,13928,
5002704,MS,50,02704,Campo Grande,962883,
5002803,MS,50,02803,Caracol,5096,
5002902,MS,50,02902,Cassilândia,21565,
5002951,MS,50,02951,Chapadão do Sul,34606,
5003108,MS,50,03108,Corguinho,4892,
5003157,MS,50,03157,Coronel Sapucaia,14685,
5003207,MS,50,03207,Corumbá,98751,
5003256,MS,50,03256,Costa Rica,28740,
5003306,MS,50,03306,Coxim,33440,
5003454,MS,50,03454,Deodápolis,14317,
5003488,MS,50,03488,Dois Irmãos do Buriti,11521,
5003504,MS,50,03504,Douradina,5768,
5003702,MS,50,03702,Dourados,264017,
5003751,MS,50,03751,Eldorado,11622,
5003801,MS,50,03801,Fátima do Sul,21504,
5003900,MS,50,03900,Figueirão,3751,
5004007,MS,50,04007,Glória de Dourados,10817,
5004106,MS,50,04106,Guia Lopes da Laguna,10116,
5004304,MS,50,04304,Iguatemi,13960,
5004403,MS,50,04403,Inocência,8764,
5004502,MS,50,04502,Itaporã,25263,
5004601,MS,50,04601,Itaquiraí,20060,
5004700,MS,50,04700,Ivinhema,30001,
5004809,MS,50,04809,Japorã,8441,
5004908,MS,50,04908,Jaraguari,7480,
5005004,MS,50,05004,Jardim,24504,
5005103,MS,50,05103,Jateí,3596,
5005152,MS,50,05152,Juti,7067,
5005202,MS,50,05202,Ladário,22425,
5005251,MS,50,05251,Laguna Carapã,7037,
5005400,MS,50,05400,Maracaju,48073,
5005608,MS,50,05608,Miranda,26512,
5005681,MS,50,05681,Mundo Novo,20087,
5005707,MS,50,05707,Naviraí,53014,
5005806,MS,50,05806,Nioaque,13354,
5006002,MS,50,06002,Nova Alvorada do Sul,23409,
5006200,MS,50,06200,Nova Andradina,50848,
5006259,MS,50,06259,Novo Horizonte do Sul,4801,
5006275,MS,50,06275,Paraíso das Águas,5842,
5006309,MS,50,06309,Paranaíba,42638,
5006358,MS,50,06358,Paranhos,13368,
5006408,MS,50,06408,Pedro Gomes,6910,
5006606,MS,50,06606,Ponta Porã,98598,
5006903,MS,50,06903,Porto Murtinho,12721,
5007109,MS,50,07109,Ribas do Rio Pardo,24152,
5007208,MS,50,07208,Rio Brilhante,40419,
5007307,MS,50,07307,Rio Negro,4921,
5007406,MS,50,07406,Rio Verde de Mato Grosso,20454,
5007505,MS,50,07505,Rochedo,5451,
5007554,MS,50,07554,Santa Rita do Pardo,7165,
5007695,MS,50,07695,São Gabriel do Oeste,32207,
5007703,MS,50,07703,Sete Quedas,11322,
5007802,MS,50,07802,Selvíria,8716,
5007901,MS,50,07901,Sidrolândia,49735,
5007935,MS,50,07935,Sonora,14813,
5007950,MS,50,07950,Tacuru,11205,
5007976,MS,50,07976,Taquarussu,3740,
5008008,MS,50,08008,Terenos,18182,
5008305,MS,50,08305,Três Lagoas,143523,
5008404,MS,50,08404,Vicentina,6505,
5100102,MT,51,00102,Acorizal,4948,
5100201,MT,51,00201,Água Boa,32099,
5100250,MT,51,00250,Alta Floresta,62158,
5100300,MT,51,00300,Alto Araguaia,17751,
5100359,MT,51,00359,Alto Boa Vista,5920,
5100409,MT,51,00409,Alto Garças,13956,
5100508,MT,51,00508,Alto Paraguai,7525,
5100607,MT,51,00607,Alto Taquari,11877,
5100805,MT,51,00805,Apiacás,8693,
5101001,MT,51,01001,Araguaiana,4005,
5101209,MT,51,01209,Araguainha,997,
5101258,MT,51,01258,Araputanga,14805,
5101308,MT,51,01308,Arenápolis,10769,
5101407,MT,51,01407,Aripuanã,26558,
5101605,MT,51,01605,Barão de Melgaço,7137,
5101704,MT,51,01704,Barra do Bugres,29406,
5101803,MT,51,01803,Barra do Garças,73878,
5101837,MT,51,01837,Boa Esperança do Norte,5877,
5101852,MT,51,01852,Bom Jesus do Araguaia,7912,
5101902,MT,51,01902,Brasnorte,17645,
5102504,MT,51,02504,Cáceres,91767,
5102603,MT,51,02603,Campinápolis,15808,
5102637,MT,51,02637,Campo Novo do Parecis,51722,
5102678,MT,51,02678,Campo Verde,49053,
5102686,MT,51,02686,Campos de Júlio,9946,
5102694,MT,51,02694,Canabrava do Norte,4451,
5102702,MT,51,02702,Canarana,28324,
5102793,MT,51,02793,Carlinda,10260,
5102850,MT,51,02850,Castanheira,7392,
5103007,MT,51,03007,Chapada dos Guimarães,19458,
5103056,MT,51,03056,Cláudia,9301,
5103106,MT,51,03106,Cocalinho,6495,
5103205,MT,51,03205,Colíder,32054,
5103254,MT,51,03254,Colniza,26026,
5103304,MT,51,03304,Comodoro,18469,
5103353,MT,51,03353,Confresa,38460,
5103361,MT,51,03361,Conquista D'Oeste,3908,
5103379,MT,51,03379,Cotriguaçu,10030,
5103403,MT,51,03403,Cuiabá,691875,
5103437,MT,51,03437,Curvelândia,4970,
5103452,MT,51,03452,Denise,6675,
5103502,MT,51,03502,Diamantino,22623,
5103601,MT,51,03601,Dom Aquino,7890,
5103700,MT,51,03700,Feliz Natal,10523,
5103809,MT,51,03809,Figueirópolis D'Oeste,3056,
5103858,MT,51,03858,Gaúcha do Norte,9397,
5103908,MT,51,03908,General Carneiro,6319,
5103957,MT,51,03957,Glória D'Oeste,2878,
5104104,MT,51,04104,Guarantã do Norte,31209,
5104203,MT,51,04203,Guiratinga,10252,
5104500,MT,51,04500,Indiavaí,2172,
5104526,MT,51,04526,Ipiranga do Norte,8658,
5104542,MT,51,04542,Itanhangá,8257,
5104559,MT,51,04559,Itaúba,5201,
5104609,MT,51,04609,Itiquira,12587,
5104807,MT,51,04807,Jaciara,29803,
5104906,MT,51,04906,Jangada,7413,
5105002,MT,51,05002,Jauru,7881,
5105101,MT,51,05101,Juara,36089,
5105150,MT,51,05150,Juína,48396,
5105176,MT,51,05176,Juruena,10057,
5105200,MT,51,05200,Juscimeira,11622,
5105234,MT,51,05234,Lambari D'Oeste,4662,
5105259,MT,51,05259,Lucas do Rio Verde,95792,
5105309,MT,51,05309,Luciara,2616,
5105507,MT,51,05507,Vila Bela da Santíssima Trindade,17592,
5105580,MT,51,05580,Marcelândia,11355,
5105606,MT,51,05606,Matupá,21959,
5105622,MT,51,05622,Mirassol d'Oeste,27637,
5105903,MT,51,05903,Nobres,15796,
5106000,MT,51,06000,Nortelândia,5890,
5106109,MT,51,06109,Nossa Senhora do Livramento,11658,
5106158,MT,51,06158,Nova Bandeirantes,14340,
5106174,MT,51,06174,Nova Nazaré,4575,
5106182,MT,51,06182,Nova Lacerda,7072,
5106190,MT,51,06190,Nova Santa Helena,4502,
5106208,MT,51,06208,Nova Brasilândia,3791,
5106216,MT,51,06216,Nova Canaã do Norte,11734,
5106224,MT,51,06224,Nova Mutum,63455,
5106232,MT,51,06232,Nova Olímpia,16204,
5106240,MT,51,06240,Nova Ubiratã,9760,
5106257,MT,51,06257,Nova Xavantina,25915,
5106265,MT,51,06265,Novo Mundo,6368,
5106273,MT,51,06273,Novo Horizonte do Norte,3267,
5106281,MT,51,06281,Novo São Joaquim,7239,
5106299,MT,51,06299,Paranaíta,12079,
5106307,MT,51,06307,Paranatinga,28870,
5106315,MT,51,06315,Novo Santo Antônio,2041,
5106372,MT,51,06372,Pedra Preta,18946,
5106422,MT,51,06422,Peixoto de Azevedo,33754,
5106455,MT,51,06455,Planalto da Serra,3328,
5106505,MT,51,06505,Poconé,31203,
5106653,MT,51,06653,Pontal do Araguaia,7441,
5106703,MT,51,06703,Ponte Branca,2098,
5106752,MT,51,06752,Pontes e Lacerda,55762,
5106778,MT,51,06778,Porto Alegre do Norte,12649,
5106802,MT,51,06802,Porto dos Gaúchos,5705,
5106828,MT,51,06828,Porto Esperidião,10088,
5106851,MT,51,06851,Porto Estrela,3141,
5107008,MT,51,07008,Poxoréu,25103,
5107040,MT,51,07040,Primavera do Leste,96006,
5107065,MT,51,07065,Querência,31100,
5107107,MT,51,07107,São José dos Quatro Marcos,17721,
5107156,MT,51,07156,Reserva do Cabaçal,2020,
5107180,MT,51,07180,Ribeirão Cascalheira,10541,
5107198,MT,51,07198,Ribeirãozinho,2733,
5107206,MT,51,07206,Rio Branco,4440,
5107248,MT,51,07248,Santa Carmem,5795,
5107263,MT,51,07263,Santo Afonso,2416,
5107297,MT,51,07297,São José do Povo,2716,
5107305,MT,51,07305,São José do Rio Claro,14455,
5107354,MT,51,07354,São José do Xingu,6234,
5107404,MT,51,07404,São Pedro da Cipa,4250,
5107578,MT,51,07578,Rondolândia,3518,
5107602,MT,51,07602,Rondonópolis,263708,
5107701,MT,51,07701,Rosário Oeste,15041,
5107743,MT,51,07743,Santa Cruz do Xingu,2904,
5107750,MT,51,07750,Salto do Céu,3657,
5107768,MT,51,07768,Santa Rita do Trivelato,3536,
5107776,MT,51,07776,Santa Terezinha,7737,
5107792,MT,51,07792,Santo Antônio do Leste,4244,
5107800,MT,51,07800,Santo Antônio de Leverger,16839,
5107859,MT,51,07859,São Félix do Araguaia,14604,
5107875,MT,51,07875,Sapezal,32514,
5107883,MT,51,07883,Serra Nova Dourada,1941,
5107909,MT,51,07909,Sinop,223780,
5107925,MT,51,07925,Sorriso,124665,
5107941,MT,51,07941,Tabaporã,9895,
5107958,MT,51,07958,Tangará da Serra,114603,
5108006,MT,51,08006,Tapurah,15638,
5108055,MT,51,08055,Terra Nova do Norte,10591,
5108105,MT,51,08105,Tesouro,2935,
5108204,MT,51,08204,Torixoréu,4238,
5108303,MT,51,08303,União do Sul,3904,
5108352,MT,51,08352,Vale de São Domingos,2892,
5108402,MT,51,08402,Várzea Grande,318922,
5108501,MT,51,08501,Vera,10758,
5108600,MT,51,08600,Vila Rica,19686,
5108808,MT,51,08808,Nova Guarita,4546,
5108857,MT,51,08857,Nova Marilândia,3731,
5108907,MT,51,08907,Nova Maringá,5705,
5108956,MT,51,08956,Nova Monte Verde,8470,
5200050,GO,52,00050,Abadia de Goiás,22052,
5200100,GO,52,00100,Abadiânia,17738,
5200134,GO,52,00134,Acreúna,22079,
5200159,GO,52,00159,Adelândia,2282,
5200175,GO,52,00175,Água Fria de Goiás,4979,
5200209,GO,52,00209,Água Limpa,1843,
5200258,GO,52,00258,Águas Lindas de Goiás,245352,
5200308,GO,52,00308,Alexânia,28244,
5200506,GO,52,00506,Aloândia,1977,
5200555,GO,52,00555,Alto Horizonte,6487,
5200605,GO,52,00605,Alto Paraíso de Goiás,11182,
5200803,GO,52,00803,Alvorada do Norte,8619,
5200829,GO,52,00829,Amaralina,3267,
5200852,GO,52,00852,Americano do Brasil,5260,
5200902,GO,52,00902,Amorinópolis,2906,
5201108,GO,52,01108,Anápolis,420300,
5201207,GO,52,01207,Anhanguera,913,
5201306,GO,52,01306,Anicuns,18306,
5201405,GO,52,01405,Aparecida de Goiânia,556021,
5201454,GO,52,01454,Aparecida do Rio Doce,3045,
5201504,GO,52,01504,Aporé,4488,
5201603,GO,52,01603,Araçu,3840,
5201702,GO,52,01702,Aragarças,18601,
5201801,GO,52,01801,Aragoiânia,12806,
5202155,GO,52,02155,Araguapaz,7152,
5202353,GO,52,02353,Arenópolis,2904,
5202502,GO,52,02502,Aruanã,8570,
5202601,GO,52,02601,Aurilândia,3237,
5202809,GO,52,02809,Avelinópolis,2993,
5203104,GO,52,03104,Baliza,3306,
5203203,GO,52,03203,Barro Alto,10853,
5203302,GO,52,03302,Bela Vista de Goiás,37305,
5203401,GO,52,03401,Bom Jardim de Goiás,7775,
5203500,GO,52,03500,Bom Jesus de Goiás,24925,
5203559,GO,52,03559,Bonfinópolis,11025,
5203575,GO,52,03575,Bonópolis,3289,
5203609,GO,52,03609,Brazabrantes,4201,
5203807,GO,52,03807,Britânia,5798,
5203906,GO,52,03906,Buriti Alegre,10930,
5203939,GO,52,03939,Buriti de Goiás,2800,
5203962,GO,52,03962,Buritinópolis,3140,
5204003,GO,52,04003,Cabeceiras,7689,
5204102,GO,52,04102,Cachoeira Alta,11854,
5204201,GO,52,04201,Cachoeira de Goiás,1417,
5204250,GO,52,04250,Cachoeira Dourada,7762,
5204300,GO,52,04300,Caçu,14034,
5204409,GO,52,04409,Caiapônia,16628,
5204508,GO,52,04508,Caldas Novas,106820,
5204557,GO,52,04557,Caldazinha,4819,
5204607,GO,52,04607,Campestre de Goiás,3879,
5204656,GO,52,04656,Campinaçu,3760,
5204706,GO,52,04706,Campinorte,12983,
5204805,GO,52,04805,Campo Alegre de Goiás,7807,
5204854,GO,52,04854,Campo Limpo de Goiás,8579,
5204904,GO,52,04904,Campos Belos,18227,
5204953,GO,52,04953,Campos Verdes,3822,
5205000,GO,52,05000,Carmo do Rio Verde,9988,
5205059,GO,52,05059,Castelândia,2871,
5205109,GO,52,05109,Catalão,122760,
5205208,GO,52,05208,Caturaí,5352,
5205307,GO,52,05307,Cavalcante,9730,
5205406,GO,52,05406,Ceres,22570,
5205455,GO,52,05455,Cezarina,8301,
5205471,GO,52,05471,Chapadão do Céu,14321,
5205497,GO,52,05497,Cidade Ocidental,101570,
5205513,GO,52,05513,Cocalzinho de Goiás,27196,
5205521,GO,52,05521,Colinas do Sul,4188,
5205703,GO,52,05703,Córrego do Ouro,2441,
5205802,GO,52,05802,Corumbá de Goiás,10724,
5205901,GO,52,05901,Corumbaíba,9484,
5206206,GO,52,06206,Cristalina,66827,
5206305,GO,52,06305,Cristianópolis,3670,
5206404,GO,52,06404,Crixás,17532,
5206503,GO,52,06503,Cromínia,3999,
5206602,GO,52,06602,Cumari,2951,
5206701,GO,52,06701,Damianópolis,3917,
5206800,GO,52,06800,Damolândia,2753,
5206909,GO,52,06909,Davinópolis,1889,
5207105,GO,52,07105,Diorama,1991,
5207253,GO,52,07253,Doverlândia,6823,
5207352,GO,52,07352,Edealina,4104,
5207402,GO,52,07402,Edéia,11982,
5207501,GO,52,07501,Estrela do Norte,3214,
5207535,GO,52,07535,Faina,7167,
5207600,GO,52,07600,Fazenda Nova,5842,
5207808,GO,52,07808,Firminópolis,10274,
5207907,GO,52,07907,Flores de Goiás,14273,
5208004,GO,52,08004,Formosa,121559,
5208103,GO,52,08103,Formoso,4662,
5208152,GO,52,08152,Gameleira de Goiás,3563,
5208301,GO,52,08301,Divinópolis de Goiás,4405,
5208400,GO,52,08400,Goianápolis,14758,
5208509,GO,52,08509,Goiandira,4962,
5208608,GO,52,08608,Goianésia,78009,
5208707,GO,52,08707,Goiânia,1503256,
5208806,GO,52,08806,Goianira,81495,
5208905,GO,52,08905,Goiás,24172,
5209101,GO,52,09101,Goiatuba,36984,
5209150,GO,52,09150,Gouvelândia,4313,
5209200,GO,52,09200,Guapó,20985,
5209291,GO,52,09291,Guaraíta,2170,
5209408,GO,52,09408,Guarani de Goiás,4091,
5209457,GO,52,09457,Guarinos,2154,
5209606,GO,52,09606,Heitoraí,3342,
5209705,GO,52,09705,Hidrolândia,30587,
5209804,GO,52,09804,Hidrolina,3477,
5209903,GO,52,09903,Iaciara,10289,
5209937,GO,52,09937,Inaciolândia,6076,
5209952,GO,52,09952,Indiara,17985,
5210000,GO,52,10000,Inhumas,53884,
5210109,GO,52,10109,Ipameri,26223,
5210158,GO,52,10158,Ipiranga de Goiás,2968,
5210208,GO,52,10208,Iporá,37283,
5210307,GO,52,10307,Israelândia,2515,
5210406,GO,52,10406,Itaberaí,47603,
5210562,GO,52,10562,Itaguari,5120,
5210604,GO,52,10604,Itaguaru,4837,
5210802,GO,52,10802,Itajá,4276,
5210901,GO,52,10901,Itapaci,21891,
5211008,GO,52,11008,Itapirapuã,8133,
5211206,GO,52,11206,Itapuranga,26553,
5211305,GO,52,11305,Itarumã,6124,
5211404,GO,52,11404,Itauçu,7636,
5211503,GO,52,11503,Itumbiara,113322,
5211602,GO,52,11602,Ivolândia,2731,
5211701,GO,52,11701,Jandaia,6365,
5211800,GO,52,11800,Jaraguá,46633,
5211909,GO,52,11909,Jataí,111634,
5212006,GO,52,12006,Jaupaci,2939,
5212055,GO,52,12055,Jesúpolis,2112,
5212105,GO,52,12105,Joviânia,7247,
5212204,GO,52,12204,Jussara,19926,
5212253,GO,52,12253,Lagoa Santa,1435,
5212303,GO,52,12303,Leopoldo de Bulhões,9123,
5212501,GO,52,12501,Luziânia,221262,
5212600,GO,52,12600,Mairipotaba,2631,
5212709,GO,52,12709,Mambaí,8493,
5212808,GO,52,12808,Mara Rosa,10806,
5212907,GO,52,12907,Marzagão,2942,
5212956,GO,52,12956,Matrinchã,4004,
5213004,GO,52,13004,Maurilândia,10145,
5213053,GO,52,13053,Mimoso de Goiás,2626,
5213087,GO,52,13087,Minaçu,26616,
5213103,GO,52,13103,Mineiros,74999,
5213400,GO,52,13400,Moiporá,1687,
5213509,GO,52,13509,Monte Alegre de Goiás,6534,
5213707,GO,52,13707,Montes Claros de Goiás,9024,
5213756,GO,52,13756,Montividiu,13094,
5213772,GO,52,13772,Montividiu do Norte,3743,
5213806,GO,52,13806,Morrinhos,54326,
5213855,GO,52,13855,Morro Agudo de Goiás,2505,
5213905,GO,52,13905,Mossâmedes,4626,
5214002,GO,52,14002,Mozarlândia,15199,
5214051,GO,52,14051,Mundo Novo,6202,
5214101,GO,52,14101,Mutunópolis,3540,
5214408,GO,52,14408,Nazário,8349,
5214507,GO,52,14507,Nerópolis,34273,
5214606,GO,52,14606,Niquelândia,33890,
5214705,GO,52,14705,Nova América,2380,
5214804,GO,52,14804,Nova Aurora,2132,
5214838,GO,52,14838,Nova Crixás,13153,
5214861,GO,52,14861,Nova Glória,8356,
5214879,GO,52,14879,Nova Iguaçu de Goiás,3084,
5214903,GO,52,14903,Nova Roma,3022,
5215009,GO,52,15009,Nova Veneza,9883,
5215207,GO,52,15207,Novo Brasil,3567,
5215231,GO,52,15231,Novo Gama,107663,
5215256,GO,52,15256,Novo Planalto,3703,
5215306,GO,52,15306,Orizona,17035,
5215405,GO,52,15405,Ouro Verde de Goiás,4109,
5215504,GO,52,15504,Ouvidor,7665,
5215603,GO,52,15603,Padre Bernardo,37207,
5215652,GO,52,15652,Palestina de Goiás,3113,
5215702,GO,52,15702,Palmeiras de Goiás,34375,
5215801,GO,52,15801,Palmelo,2266,
5215900,GO,52,15900,Palminópolis,3959,
5216007,GO,52,16007,Panamá,2432,
5216304,GO,52,16304,Paranaiguara,7356,
5216403,GO,52,16403,Paraúna,10727,
5216452,GO,52,16452,Perolândia,2999,
5216809,GO,52,16809,Petrolina de Goiás,9519,
5216908,GO,52,16908,Pilar de Goiás,2254,
5217104,GO,52,17104,Piracanjuba,25373,
5217203,GO,52,17203,Piranhas,11940,
5217302,GO,52,17302,Pirenópolis,28028,
5217401,GO,52,17401,Pires do Rio,33736,
5217609,GO,52,17609,Planaltina,112304,
5217708,GO,52,17708,Pontalina,18763,
